composition_key,n_elements,sources,canonical_phase,has_conflict,borg_label,pei_label,peivaste_label,borg_raw_label,pei_raw_label,peivaste_raw_label,borg_processing,borg_doi,source_row_ids
Co0.3289Cu0.0731Fe0.1516Mn0.0595Ni0.3869,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:7188
Co0.3290Cr0.0930Fe0.1000Mn0.0840Ni0.3940,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:9787
Co0.3293Cr0.0680Cu0.1110Fe0.1013Ni0.3904,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:8082
Co0.3293Cr0.0681Cu0.1111Fe0.1011Ni0.3904,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:8783
Co0.3299Cr0.1199Cu0.1088Mn0.0750Ni0.3664,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:6317
Co0.3300Cr0.1200Cu0.1090Mn0.0750Ni0.3660,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:8357
Co0.3303Cr0.1131Cu0.0821Fe0.2873Mn0.1872,5,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:8347
Co0.3304Cr0.1132Cu0.0816Fe0.2873Mn0.1875,5,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:7717
Co0.3307Cr0.1039Fe0.1149Mn0.0609Ni0.3896,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:9285
Co0.3308Cr0.1035Fe0.1148Mn0.0611Ni0.3897,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:6657
Co0.3308Cu0.0624Fe0.1317Mn0.0818Ni0.3932,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:7196
Co0.3310Cu0.0620Fe0.1320Mn0.0820Ni0.3930,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:9629
Co0.3313Cr0.0831Fe0.0871Mn0.0981Ni0.4004,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:8317
Co0.3315Cr0.0834Fe0.0875Mn0.0978Ni0.3998,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:6671
Co0.3330Cr0.1360Cu0.0950Fe0.2920Mn0.1440,5,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:9548
Co0.3333Cr0.0833Ni0.3333V0.1667W0.0833,5,peivaste,multi-phase,0,,,multi-phase,,,FCC+IM,,,peivaste:5511
Co0.3333Cr0.1111Fe0.2222Mn0.1111Ni0.2222,5,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:339;peivaste:271
Co0.3333Cr0.1359Cu0.0951Fe0.2917Mn0.1440,5,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:7707
Co0.3333Cr0.1667Mo0.0833Ni0.3333W0.0833,5,peivaste,multi-phase,0,,,multi-phase,,,FCC+IM,,,peivaste:5474
Co0.3333Cr0.3333Ni0.3333,3,borg2020;pei2020;peivaste,FCC,0,FCC,FCC,FCC,FCC,fcc,FCC,WROUGHT,10.1016/j.actamat.2014.08.026,borg2020:37;pei2020:350;peivaste:391
Co0.3333Cu0.3333Ni0.3333,3,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:441
Co0.3333Fe0.3333Ni0.3333,3,borg2020;pei2020;peivaste,FCC,0,FCC,FCC,FCC,FCC,fcc,FCC,CAST,10.1016/j.jmmm.2014.07.023,borg2020:27;pei2020:352;peivaste:393
Co0.3333Mn0.3333Ni0.3333,3,borg2020;peivaste,FCC,0,FCC,,FCC,FCC,,FCC,WROUGHT,10.1016/j.actamat.2014.08.026,borg2020:37;peivaste:397
Co0.3333Mo0.0833Ni0.3333V0.1667W0.0833,5,peivaste,multi-phase,0,,,multi-phase,,,FCC+IM,,,peivaste:5357
Co0.3333Ni0.3333V0.3333,3,borg2020;peivaste,,1,multi-phase,,FCC,other,,FCC,WROUGHT,10.1002/adma.201807142,borg2020:150;peivaste:4211
Co0.3338Cu0.0575Fe0.1150Mn0.0929Ni0.4008,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:7202
Co0.3340Cu0.0570Fe0.1150Mn0.0930Ni0.4010,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:10009
Co0.3377Cr0.0969Cu0.0689Fe0.2897Mn0.2068,5,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:8743
Co0.3378Cr0.0968Cu0.0686Fe0.2902Mn0.2067,5,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:7726
Co0.3380Cr0.0908Fe0.0992Mn0.0704Ni0.4016,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:6666
Co0.3380Cr0.0910Fe0.0990Mn0.0700Ni0.4020,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:9469
Co0.3387Cr0.0822Cu0.0592Fe0.2896Mn0.2303,5,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:7734
Co0.3390Cr0.0820Cu0.0590Fe0.2900Mn0.2300,5,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:10208
Co0.3397Cu0.0637Fe0.1277Mn0.0684Ni0.4006,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:7197
Co0.3397Cu0.0639Fe0.1279Mn0.0679Ni0.4006,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:8637
Co0.3400Cr0.2000Fe0.0600Mo0.0600Ni0.3400,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:1470
Co0.3401Cr0.2000Fe0.0599Mo0.0599Ni0.3401,5,borg2020,FCC,0,FCC,,,FCC,,,WROUGHT,10.1016/j.ijplas.2018.10.005,borg2020:144
Co0.3437Cr0.1149Cu0.0829Fe0.2977Mn0.1608,5,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:9669
Co0.3442Cr0.1146Cu0.0831Fe0.2976Mn0.1605,5,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:7718
Co0.3460Cr0.1924Fe0.2308Ni0.2308,4,borg2020,FCC,0,FCC,,,FCC,,,WROUGHT,10.1080/21663831.2018.1553803,borg2020:155
Co0.3463Cr0.1331Cu0.0981Fe0.3003Mn0.1221,5,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:9632
Co0.3463Cr0.1334Cu0.0982Fe0.2997Mn0.1225,5,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:7708
Co0.3500Cr0.1000Fe0.4500V0.1000,4,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:1325
Co0.3500Cr0.1502Fe0.1999Mo0.1001Ni0.1999,5,borg2020,FCC,0,FCC,,,FCC,,,CAST,10.1016/j.scriptamat.2017.05.019,borg2020:199
Co0.3526Cr0.0979Cu0.0719Fe0.3037Mn0.1738,5,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:9889
Co0.3529Cr0.0978Cu0.0716Fe0.3040Mn0.1737,5,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:7727
Co0.3536Cr0.1149Cu0.0839Fe0.3107Mn0.1369,5,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:9711
Co0.3537Cr0.1150Cu0.0837Fe0.3107Mn0.1369,5,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:7719
Co0.3560Cr0.0830Cu0.0600Fe0.3050Mn0.1960,5,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:9997
Co0.3561Cr0.0826Cu0.0596Fe0.3054Mn0.1963,5,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:7733
Co0.3649Cr0.0980Cu0.0706Fe0.3164Mn0.1501,5,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:7728
Co0.3650Cr0.0980Cu0.0710Fe0.3160Mn0.1500,5,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:8713
Co0.3899Cr0.1899Nb0.0901Ta0.0101Ti0.3201,5,borg2020,multi-phase,0,multi-phase,,,other,,,CAST,10.1038/s41467-019-10533-1,borg2020:262
Co0.4000V0.6000,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3726
Co0.4444Cr0.1111Ni0.4444,3,borg2020,FCC,0,FCC,,,FCC,,,WROUGHT,10.1016/j.actamat.2019.04.017,borg2020:208
Co0.4581Cr0.2084Fe0.1667Ni0.1667,4,borg2020,multi-phase,0,multi-phase,,,FCC+HCP,,,WROUGHT,10.1080/21663831.2018.1553803,borg2020:155
Co0.4871Cr0.0258Ni0.4871,3,borg2020,FCC,0,FCC,,,FCC,,,WROUGHT,10.1016/j.actamat.2019.04.017,borg2020:208
Co0.5000Cr0.2000Mo0.3000,3,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3869
Co0.5000Dy0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:949
Co0.5000Er0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:950
Co0.5000Fe0.5000,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:325;peivaste:788
Co0.5000Gd0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:951
Co0.5000In0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:952
Co0.5000La0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:953
Co0.5000Lu0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:954
Co0.5000Nd0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:955
Co0.5000Ni0.5000,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:326;peivaste:789
Co0.5000Os0.5000,2,pei2020;peivaste,HCP,0,,HCP,HCP,,hcp,HCP,,,pei2020:489;peivaste:952
Co0.5000Pd0.5000,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:327;peivaste:790
Co0.5000Pr0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:956
Co0.5000Pt0.5000,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:328;peivaste:791
Co0.5000Re0.5000,2,pei2020;peivaste,HCP,0,,HCP,HCP,,hcp,HCP,,,pei2020:490;peivaste:953
Co0.5000Rh0.5000,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:329;peivaste:792
Co0.5000Ru0.5000,2,pei2020;peivaste,HCP,0,,HCP,HCP,,hcp,HCP,,,pei2020:491;peivaste:954
Co0.5000Sc0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:957
Co0.5000Sm0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:958
Co0.5000Ta0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:959
Co0.5000Te0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:960
Co0.5000Ti0.5000,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3789
Co0.5000W0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:961
Co0.5000Yb0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:962
Co0.5000Zn0.5000,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3777
Co0.5600Cr0.4400,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:912
Co0.5907Cr0.2274Fe0.0910Ni0.0910,4,borg2020,multi-phase,0,multi-phase,,,FCC+HCP,,,WROUGHT,10.1080/21663831.2018.1553803,borg2020:155
Co0.6000Sn0.4000,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:4021
Co0.7000Cr0.3000,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:335;peivaste:798
Co0.7000Ir0.3000,2,pei2020;peivaste,HCP,0,,HCP,HCP,,hcp,HCP,,,pei2020:495;peivaste:958
Co0.7500Fe0.2500,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:330;peivaste:793
Co0.7500Ni0.2500,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:331;peivaste:794
Co0.7500Os0.2500,2,pei2020;peivaste,HCP,0,,HCP,HCP,,hcp,HCP,,,pei2020:492;peivaste:955
Co0.7500Pd0.2500,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:332;peivaste:795
Co0.7500Pt0.2500,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:333;peivaste:796
Co0.7500Re0.2500,2,pei2020;peivaste,HCP,0,,HCP,HCP,,hcp,HCP,,,pei2020:493;peivaste:956
Co0.7500Rh0.2500,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:334;peivaste:797
Co0.7500Ru0.2500,2,pei2020;peivaste,HCP,0,,HCP,HCP,,hcp,HCP,,,pei2020:494;peivaste:957
Co0.8000Rh0.2000,2,pei2020;peivaste,HCP,0,,HCP,HCP,,hcp,HCP,,,pei2020:496;peivaste:959
Co0.8500Cr0.1500,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:336;peivaste:799
Co0.9000Ga0.1000,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:337;peivaste:800
Co0.9000Ge0.1000,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:338;peivaste:801
Cr0.0400Fe0.4000Mn0.2800Ni0.2800,4,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:2104
Cr0.0450Mn0.1360Ni0.3810Sn0.0030Ti0.1200V0.1000Zr0.2150,7,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:1736
Cr0.0476Hf0.2381Mo0.2381Ti0.2381Zr0.2381,5,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:1265
Cr0.0500Re0.9500,2,pei2020;peivaste,HCP,0,,HCP,HCP,,hcp,HCP,,,pei2020:498;peivaste:961
Cr0.0500Ta0.9500,2,pei2020;peivaste,BCC,0,,BCC,BCC,,bcc,BCC,,,pei2020:46;peivaste:515
Cr0.0848Cu0.0684Fe0.3511Mn0.0768Ni0.4189,5,peivaste,multi-phase,0,,,multi-phase,,,FCC+AM,,,peivaste:6182
Cr0.0850Cu0.0680Fe0.3510Mn0.0770Ni0.4190,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:9704
Cr0.0869Cu0.0699Fe0.3397Mn0.0959Ni0.4076,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:9546
Cr0.0869Cu0.0700Fe0.3395Mn0.0959Ni0.4077,5,peivaste,multi-phase,0,,,multi-phase,,,FCC+AM,,,peivaste:6183
Cr0.0881Cu0.0731Fe0.3263Mn0.1181Ni0.3944,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:8924
Cr0.0884Cu0.0734Fe0.3264Mn0.1178Ni0.3940,5,peivaste,multi-phase,0,,,multi-phase,,,FCC+AM,,,peivaste:6181
Cr0.0886Cu0.0778Fe0.3123Mn0.1415Ni0.3798,5,peivaste,multi-phase,0,,,multi-phase,,,FCC+AM,,,peivaste:6180
Cr0.0890Cu0.0770Fe0.3000Mn0.1730Ni0.3610,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:8526
Cr0.0890Cu0.0780Fe0.3120Mn0.1410Ni0.3800,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:9052
Cr0.0892Cu0.0771Fe0.3002Mn0.1725Ni0.3609,5,peivaste,multi-phase,0,,,multi-phase,,,FCC+AM,,,peivaste:6179
Cr0.0909Mo0.1818Nb0.1818Ta0.1818V0.1818W0.1818,6,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:10961
Cr0.0952Cu0.2381Fe0.0952Mn0.3333Ni0.2381,5,peivaste,multi-phase,0,,,multi-phase,,,BCC+FCC,,,peivaste:4232
Cr0.0960Cu0.0720Fe0.3530Mn0.0580Ni0.4210,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:8765
Cr0.0961Cu0.0723Fe0.3527Mn0.0579Ni0.4210,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:6177
Cr0.0968Cu0.0743Fe0.3435Mn0.0710Ni0.4144,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:6176
Cr0.0970Cu0.0740Fe0.3440Mn0.0710Ni0.4140,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:10165
Cr0.0988Cu0.0798Fe0.3346Mn0.0837Ni0.4031,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:6175
Cr0.0988Cu0.0870Fe0.2502Mn0.2664Ni0.2975,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:6172
Cr0.0989Cu0.0799Fe0.3347Mn0.0839Ni0.4026,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:9821
Cr0.0990Cu0.0870Fe0.2500Mn0.2660Ni0.2980,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:10125
Cr0.1000Cu0.2500Fe0.1000Mn0.3000Ni0.2500,5,peivaste,multi-phase,0,,,multi-phase,,,BCC+FCC,,,peivaste:4231
Cr0.1000Fe0.4000Mn0.4000Ni0.1000,4,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:4246
Cr0.1000Ir0.9000,2,pei2020;peivaste,HCP,0,,HCP,HCP,,hcp,HCP,,,pei2020:499;peivaste:962
Cr0.1000Mn0.3000Ti0.0900V0.1600Zr0.3500,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3042
Cr0.1000Nb0.3000Ti0.3000Zr0.3000,4,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:1224
Cr0.1000Nb0.9000,2,pei2020;peivaste,BCC,0,,BCC,BCC,,bcc,BCC,,,pei2020:47;peivaste:516
Cr0.1000Rh0.9000,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:354;peivaste:817
Cr0.1009Cu0.0867Fe0.2654Mn0.2218Ni0.3251,5,peivaste,multi-phase,0,,,multi-phase,,,FCC+AM,,,peivaste:6171
Cr0.1010Cu0.0850Fe0.3120Mn0.1240Ni0.3780,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:10273
Cr0.1010Cu0.0870Fe0.2650Mn0.2220Ni0.3250,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:9156
Cr0.1015Cu0.0812Fe0.3262Mn0.1027Ni0.3885,5,peivaste,multi-phase,0,,,multi-phase,,,FCC+AM,,,peivaste:6178
Cr0.1015Cu0.0845Fe0.3121Mn0.1242Ni0.3777,5,peivaste,multi-phase,0,,,multi-phase,,,FCC+AM,,,peivaste:6174
Cr0.1019Cu0.0869Fe0.2837Mn0.1818Ni0.3457,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:9543
Cr0.1019Cu0.0879Fe0.2977Mn0.1499Ni0.3626,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:8463
Cr0.1019Cu0.0880Fe0.2976Mn0.1499Ni0.3625,5,peivaste,multi-phase,0,,,multi-phase,,,FCC+AM,,,peivaste:6173
Cr0.1020Cu0.0810Fe0.3260Mn0.1030Ni0.3880,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:9792
Cr0.1020Cu0.0870Fe0.2837Mn0.1815Ni0.3457,5,peivaste,multi-phase,0,,,multi-phase,,,FCC+AM,,,peivaste:6170
Cr0.1053Cu0.2632Fe0.1053Mn0.2632Ni0.2632,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:4233
Cr0.1080Cu0.0940Fe0.2140Mn0.3260Ni0.2580,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:8642
Cr0.1080Cu0.0943Fe0.2140Mn0.3255Ni0.2582,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:6162
Cr0.1096Cu0.0828Fe0.3441Mn0.0512Ni0.4123,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:6168
Cr0.1100Cu0.0830Fe0.3440Mn0.0510Ni0.4120,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:10056
Cr0.1110Cu0.1010Fe0.1840Mn0.3830Ni0.2210,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:10251
Cr0.1111Cu0.2778Fe0.1111Mn0.2222Ni0.2778,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:4230
Cr0.1113Cu0.1008Fe0.1841Mn0.3826Ni0.2212,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:6150
Cr0.1115Cu0.0965Fe0.2339Mn0.2752Ni0.2829,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:6161
Cr0.1120Cu0.0960Fe0.2340Mn0.2750Ni0.2830,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:10288
Cr0.1121Cu0.0871Fe0.3373Mn0.0601Ni0.4034,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:9070
Cr0.1124Cu0.0873Fe0.3373Mn0.0600Ni0.4029,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:6167
Cr0.1140Cu0.0890Fe0.3300Mn0.0730Ni0.3940,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:8528
Cr0.1141Cu0.0886Fe0.3300Mn0.0731Ni0.3941,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:6166
Cr0.1147Cu0.0993Fe0.2500Mn0.2306Ni0.3054,5,peivaste,multi-phase,0,,,multi-phase,,,FCC+AM,,,peivaste:6160
Cr0.1150Cu0.0990Fe0.2500Mn0.2310Ni0.3050,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:8544
Cr0.1151Cu0.0991Fe0.2713Mn0.1922Ni0.3223,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:10123
Cr0.1154Cu0.0994Fe0.2708Mn0.1920Ni0.3224,5,peivaste,multi-phase,0,,,multi-phase,,,FCC+AM,,,peivaste:6159
Cr0.1170Cu0.0930Fe0.3170Mn0.0890Ni0.3840,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:10112
Cr0.1170Cu0.0960Fe0.3090Mn0.1070Ni0.3710,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:9231
Cr0.1170Cu0.0990Fe0.2960Mn0.1300Ni0.3580,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:8969
Cr0.1170Cu0.0992Fe0.2965Mn0.1297Ni0.3576,5,peivaste,multi-phase,0,,,multi-phase,,,FCC+AM,,,peivaste:6164
Cr0.1172Cu0.0957Fe0.3092Mn0.1067Ni0.3712,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:6169
Cr0.1173Cu0.0929Fe0.3172Mn0.0886Ni0.3840,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:6165
Cr0.1176Cu0.2941Fe0.1176Mn0.1765Ni0.2941,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:4229
Cr0.1180Cu0.1000Fe0.2830Mn0.1580Ni0.3410,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:9295
Cr0.1183Cu0.0996Fe0.2833Mn0.1577Ni0.3410,5,peivaste,multi-phase,0,,,multi-phase,,,FCC+AM,,,peivaste:6163
Cr0.1196Cu0.1050Fe0.2031Mn0.3301Ni0.2422,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:6149
Cr0.1200Cu0.1050Fe0.2030Mn0.3300Ni0.2420,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:8895
Cr0.1200Fe0.4000Mn0.2800Ni0.2000,4,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:2105
Cr0.1200Mo0.2000Nb0.4200Ta0.0100Ti0.1300V0.1200,6,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:5317
Cr0.1201Mo0.1998Nb0.4198Ta0.0101Ti0.1301V0.1201,6,borg2020,multi-phase,0,multi-phase,,,BCC+Sec.,,,POWDER,10.1016/j.ijrmhm.2019.02.009,borg2020:206
Cr0.1222Fe0.4699Mn0.2538Mo0.0602Ni0.0940,5,peivaste,multi-phase,0,,,multi-phase,,,FCC+IM,,,peivaste:4171
Cr0.1248Fe0.4801Mn0.2592Mo0.0398Ni0.0960,5,peivaste,multi-phase,0,,,multi-phase,,,FCC+IM,,,peivaste:4170
Cr0.1250Cu0.1100Fe0.2210Mn0.2810Ni0.2630,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:10057
Cr0.1250Cu0.1100Fe0.2210Mn0.2812Ni0.2629,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:6148
Cr0.1250Cu0.1106Fe0.1740Mn0.3874Ni0.2030,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:6137
Cr0.1250Cu0.1110Fe0.1740Mn0.3870Ni0.2030,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:8412
Cr0.1250Cu0.2500Fe0.2500Mn0.1250Ni0.2500,5,pei2020;peivaste,,1,,multi-phase,FCC,,multi-phase,FCC,,,pei2020:969;peivaste:340
Cr0.1250Cu0.2500Fe0.2500Mn0.2500Ni0.1250,5,pei2020;peivaste,multi-phase,0,,multi-phase,multi-phase,,multi-phase,BCC+FCC,,,pei2020:970;peivaste:341
Cr0.1250Cu0.3125Fe0.1250Mn0.1250Ni0.3125,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:4228
Cr0.1250Mo0.1250Nb0.1250Ta0.1250Ti0.1250V0.1250W0.1250Zr0.1250,8,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:5316
Cr0.1269Cu0.1139Fe0.1459Mn0.4456Ni0.1678,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:9371
Cr0.1270Cu0.0980Fe0.3340Mn0.0470Ni0.3940,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:8778
Cr0.1270Cu0.1136Fe0.1455Mn0.4463Ni0.1676,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:6123
Cr0.1273Cu0.0982Fe0.3337Mn0.0466Ni0.3941,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:6157
Cr0.1275Fe0.4902Mn0.2647Mo0.0196Ni0.0980,5,peivaste,multi-phase,0,,,multi-phase,,,FCC+IM,,,peivaste:4169
Cr0.1278Cu0.1135Fe0.2361Mn0.2380Ni0.2847,5,peivaste,multi-phase,0,,,multi-phase,,,FCC+AM,,,peivaste:6147
Cr0.1280Cu0.1130Fe0.2360Mn0.2380Ni0.2850,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:9482
Cr0.1298Cu0.0988Fe0.3298Mn0.0549Ni0.3867,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:6156
Cr0.1299Cu0.0989Fe0.3297Mn0.0549Ni0.3866,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:8377
Cr0.1300Fe0.5000Mn0.2700Ni0.1000,4,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:4172
Cr0.1320Cu0.1020Fe0.3210Mn0.0640Ni0.3810,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:8757
Cr0.1324Cu0.1019Fe0.3206Mn0.0643Ni0.3808,5,peivaste,FCC,0,,,FCC,,,FCC,,,peivaste:6155
